client_id,client_name,first_name,last_name,email,preferred_server,session_duration,message_count,initial_message,response_pattern,rating_tendency,arrival_offset,priority,client_type,expected_wait_tolerance,chat_complexity,technical_level,satisfaction_threshold,retry_attempts,preferred_response_time,session_goal
159,Yara_Garcia_0159,Yara,Garcia,yara.garcia159@client.biz,Server_B,884,6,Can you provide more information?,quick,random,12290,medium,new,555,medium,intermediate,5,3,18,information
160,Zoe_Green_0160,Zoe,Green,zoe.green160@gmail.com,Server_B,386,43,Can you help me reset my password?,quick,negative,55273,medium,new,367,medium,intermediate,2,3,45,complaint
161,Jack_Taylor_0161,Jack,Taylor,jack.taylor161@hotmail.com,Server_C,72,10,I'm having trouble accessing my data,medium,negative,13603,high,new,90,medium,beginner,4,2,13,complaint
162,Olivia_Jones_0162,Olivia,Jones,olivia.jones162@gmail.com,Server_B,332,42,There's a bug in the application,random,random,81561,low,new,309,medium,advanced,3,1,44,technical
163,Diana_Thompson_0163,Diana,Thompson,diana.thompson163@test.net,Server_A,1418,13,I need assistance with billing,quick,random,40557,medium,returning,453,medium,intermediate,5,3,28,technical
164,Ellis_Lopez_0164,Ellis,Lopez,ellis.lopez164@hotmail.com,Any,1470,42,Can you provide more information?,slow,random,24231,high,new,142,simple,beginner,3,1,5,support
165,Diana_Jackson_0165,Diana,Jackson,diana.jackson165@hotmail.com,Any,103,11,I'm having trouble accessing my data,quick,positive,75360,low,new,245,simple,intermediate,3,3,21,support
166,Drew_Jones_0166,Drew,Jones,drew.jones166@client.biz,Any,160,30,The system is running slowly,medium,positive,73526,medium,new,108,complex,beginner,2,1,36,complaint
167,Olivia_Lewis_0167,Olivia,Lewis,olivia.lewis167@gmail.com,Server_A,957,40,"Hello, I need help with my account",quick,random,21479,low,new,172,complex,intermediate,2,1,22,complaint
168,Alice_Anderson_0168,Alice,Anderson,alice.anderson168@test.net,Server_A,1530,45,I'm having trouble accessing my data,medium,positive,23976,low,new,546,complex,advanced,3,1,14,support
169,Grace_Jones_0169,Grace,Jones,grace.jones169@gmail.com,Server_B,870,40,I want to cancel my subscription,quick,positive,3054,medium,returning,334,complex,advanced,2,1,48,purchase
170,Lane_Jones_0170,Lane,Jones,lane.jones170@example.org,Server_B,1747,48,I need assistance with billing,quick,neutral,27020,low,new,185,simple,intermediate,4,2,34,technical
171,Noah_Johnson_0171,Noah,Johnson,noah.johnson171@sample.co,Server_A,979,48,I need help with configuration,medium,neutral,60513,high,premium,589,complex,beginner,4,1,5,information
172,River_Hall_0172,River,Hall,river.hall172@example.org,Server_A,146,14,Can you help me with a technical issue?,random,neutral,31924,medium,premium,447,medium,advanced,2,3,19,complaint
173,Morgan_Miller_0173,Morgan,Miller,morgan.miller173@hotmail.com,Server_C,76,19,There's an error in my order,random,random,46930,medium,premium,501,medium,intermediate,5,1,27,complaint
174,Jesse_Flores_0174,Jesse,Flores,jesse.flores174@example.org,Server_C,837,17,I'm experiencing problems with login,quick,negative,1777,high,returning,349,simple,advanced,4,1,30,technical
175,Ellis_Davis_0175,Ellis,Davis,ellis.davis175@hotmail.com,Server_C,1310,45,The system is running slowly,medium,random,48368,low,new,151,medium,beginner,3,1,38,complaint
176,Kendall_Davis_0176,Kendall,Davis,kendall.davis176@sample.co,Any,1331,37,I want to cancel my subscription,slow,positive,78901,medium,premium,583,complex,advanced,4,2,53,information
177,Frank_Garcia_0177,Frank,Garcia,frank.garcia177@gmail.com,Server_B,154,10,I have a complaint about the service,quick,random,39552,low,premium,578,complex,beginner,2,1,49,technical
178,Oakley_Brown_0178,Oakley,Brown,oakley.brown178@yahoo.com,Server_C,409,18,Could you explain how this feature works?,slow,neutral,21013,high,premium,417,medium,beginner,4,3,12,support
179,Nico_Thomas_0179,Nico,Thomas,nico.thomas179@outlook.com,Server_B,869,35,I'm having trouble accessing my data,random,positive,32693,high,returning,476,simple,advanced,4,1,45,support
180,Ellis_Rodriguez_0180,Ellis,Rodriguez,ellis.rodriguez180@demo.io,Server_A,1489,19,Could you explain how this feature works?,random,random,4930,low,new,219,simple,advanced,4,3,39,technical
181,Unique_Anderson_0181,Unique,Anderson,unique.anderson181@outlook.com,Server_B,1119,41,"Hello, I need help with my account",medium,random,83795,low,new,241,complex,advanced,2,2,50,information
182,Bob_Adams_0182,Bob,Adams,bob.adams182@hotmail.com,Server_B,499,43,I'm having trouble accessing my data,medium,negative,37494,high,premium,250,medium,advanced,5,1,8,purchase
183,Tina_Green_0183,Tina,Green,tina.green183@hotmail.com,Any,1125,42,I'm having trouble accessing my data,medium,neutral,67671,low,returning,212,complex,beginner,2,2,13,information
184,Lane_Thompson_0184,Lane,Thompson,lane.thompson184@sample.co,Any,996,46,"Hello, I need help with my account",medium,neutral,60078,medium,returning,306,simple,advanced,3,1,28,technical
185,Wendy_Nguyen_0185,Wendy,Nguyen,wendy.nguyen185@demo.io,Any,1545,16,I need training on how to use this,quick,neutral,12461,low,returning,378,simple,advanced,2,3,25,information
186,Mia_Flores_0186,Mia,Flores,mia.flores186@example.org,Server_A,768,6,I have a question about your service,slow,negative,56895,medium,new,494,complex,beginner,3,2,7,support
187,Kendall_Sanchez_0187,Kendall,Sanchez,kendall.sanchez187@outlook.com,Server_C,1499,31,There's an error in my order,random,positive,50554,high,new,106,medium,beginner,4,3,21,technical
188,Quinn_Young_0188,Quinn,Young,quinn.young188@hotmail.com,Server_B,230,49,I need assistance with billing,medium,neutral,53869,low,premium,576,medium,advanced,2,1,42,information
189,Frank_Hernandez_0189,Frank,Hernandez,frank.hernandez189@demo.io,Any,837,30,Can you provide more information?,quick,negative,78181,high,new,408,complex,intermediate,2,3,8,support
190,Tina_Rivera_0190,Tina,Rivera,tina.rivera190@gmail.com,Server_A,1494,36,I need training on how to use this,slow,neutral,58121,medium,premium,151,medium,advanced,2,1,60,support
191,Alice_Gonzalez_0191,Alice,Gonzalez,alice.gonzalez191@hotmail.com,Server_A,358,35,Can you provide more information?,slow,neutral,77728,high,new,299,complex,advanced,5,3,14,complaint
192,Yara_Perez_0192,Yara,Perez,yara.perez192@sample.co,Server_C,340,17,Could you explain how this feature works?,random,positive,50181,high,returning,548,complex,beginner,5,1,10,information
193,Casey_Mitchell_0193,Casey,Mitchell,casey.mitchell193@company.com,Server_C,365,24,My account is not working properly,quick,neutral,30826,medium,returning,511,complex,beginner,4,1,59,information
194,Charlie_Hall_0194,Charlie,Hall,charlie.hall194@outlook.com,Server_C,1136,20,Could you explain how this feature works?,slow,neutral,66795,high,premium,470,medium,beginner,4,1,49,support
195,Oakley_Flores_0195,Oakley,Flores,oakley.flores195@sample.co,Any,1673,49,I'm having trouble accessing my data,quick,random,51361,medium,new,586,simple,advanced,4,2,13,complaint
196,Charlie_Perez_0196,Charlie,Perez,charlie.perez196@hotmail.com,Server_C,632,39,"Hello, I need help with my account",quick,negative,73326,low,new,37,complex,intermediate,5,3,9,purchase
197,Harper_Martinez_0197,Harper,Martinez,harper.martinez197@company.com,Server_B,1143,9,Can you check my account status?,slow,negative,8974,low,new,140,medium,beginner,2,3,27,complaint
198,Sam_Williams_0198,Sam,Williams,sam.williams198@outlook.com,Any,1521,48,I need assistance with billing,random,neutral,81892,medium,premium,263,medium,beginner,3,3,60,information
199,Drew_Clark_0199,Drew,Clark,drew.clark199@outlook.com,Any,464,21,Could you explain how this feature works?,slow,neutral,56204,high,premium,471,medium,beginner,4,3,35,technical
200,Indigo_Ramirez_0200,Indigo,Ramirez,indigo.ramirez200@demo.io,Server_C,1694,18,I want to upgrade my plan,slow,positive,82904,low,new,345,simple,intermediate,4,3,25,complaint
201,Grace_Lee_0201,Grace,Lee,grace.lee201@client.biz,Server_B,503,41,I need help with integration,quick,positive,13772,high,new,599,medium,advanced,4,1,10,complaint
202,Victor_Perez_0202,Victor,Perez,victor.perez202@client.biz,Any,963,13,Could you explain how this feature works?,medium,neutral,25180,low,premium,484,complex,advanced,3,2,59,complaint
203,Jesse_Martin_0203,Jesse,Martin,jesse.martin203@test.net,Any,516,50,My account is not working properly,slow,negative,57339,medium,new,480,complex,advanced,4,1,16,complaint
204,Bob_Thompson_0204,Bob,Thompson,bob.thompson204@outlook.com,Server_B,83,22,Can you check my account status?,slow,random,15517,medium,new,155,medium,intermediate,2,1,8,support
205,Frank_Rodriguez_0205,Frank,Rodriguez,frank.rodriguez205@test.net,Server_A,1543,21,I need help with configuration,slow,positive,78529,low,new,436,simple,beginner,2,3,48,complaint
206,Peter_Martinez_0206,Peter,Martinez,peter.martinez206@yahoo.com,Any,112,28,"Hello, I need help with my account",random,neutral,15607,high,returning,38,medium,advanced,2,3,28,purchase
207,River_Johnson_0207,River,Johnson,river.johnson207@outlook.com,Server_B,1389,47,I have a complaint about the service,slow,negative,25555,low,new,302,simple,intermediate,3,1,57,technical
208,Leo_Anderson_0208,Leo,Anderson,leo.anderson208@yahoo.com,Server_C,452,46,I need assistance with billing,random,random,54877,medium,returning,531,complex,beginner,5,1,16,purchase
209,Ellis_White_0209,Ellis,White,ellis.white209@client.biz,Server_C,892,15,I need assistance with billing,quick,positive,65992,medium,premium,120,simple,intermediate,2,3,20,support
210,Henry_Green_0210,Henry,Green,henry.green210@example.org,Server_C,477,50,Can you help me with a technical issue?,medium,neutral,29335,high,returning,229,medium,intermediate,2,1,25,complaint
211,Alice_Williams_0211,Alice,Williams,alice.williams211@example.org,Server_B,556,30,Can you help me reset my password?,quick,random,23004,medium,new,549,complex,intermediate,3,3,16,purchase
212,Frank_Campbell_0212,Frank,Campbell,frank.campbell212@demo.io,Any,944,48,I want to cancel my subscription,medium,neutral,19631,medium,premium,391,medium,beginner,2,3,14,support
213,Taylor_Torres_0213,Taylor,Torres,taylor.torres213@company.com,Server_C,1338,9,Can you help me reset my password?,slow,positive,48503,high,returning,60,simple,advanced,4,1,36,purchase
214,Ruby_Robinson_0214,Ruby,Robinson,ruby.robinson214@sample.co,Server_A,1352,39,I have a question about your service,slow,positive,7218,high,returning,109,simple,intermediate,3,3,31,technical
215,Victor_Hall_0215,Victor,Hall,victor.hall215@test.net,Server_B,1165,46,I need help with configuration,quick,neutral,54507,medium,premium,159,medium,beginner,3,1,40,technical
216,River_Wilson_0216,River,Wilson,river.wilson216@test.net,Server_A,721,29,I'm having trouble accessing my data,slow,positive,58083,low,returning,65,complex,intermediate,2,3,16,technical
217,Bob_Martin_0217,Bob,Martin,bob.martin217@client.biz,Server_A,1277,14,Can you help me with a technical issue?,medium,negative,19311,medium,returning,486,simple,intermediate,5,1,34,purchase
218,Olivia_Hernandez_0218,Olivia,Hernandez,olivia.hernandez218@outlook.com,Server_A,1549,46,The system is running slowly,random,random,2884,high,premium,88,medium,beginner,5,1,56,purchase
219,Ellis_Gonzalez_0219,Ellis,Gonzalez,ellis.gonzalez219@gmail.com,Server_C,1366,10,I want to cancel my subscription,quick,negative,50694,high,returning,363,complex,beginner,2,2,49,support
220,Morgan_Garcia_0220,Morgan,Garcia,morgan.garcia220@company.com,Server_A,184,16,I want to cancel my subscription,quick,random,63768,low,premium,397,medium,intermediate,3,3,25,support
221,Charlie_Williams_0221,Charlie,Williams,charlie.williams221@example.org,Server_A,1673,35,The system is running slowly,slow,random,8409,high,new,132,complex,advanced,5,2,43,complaint
222,Grace_Wilson_0222,Grace,Wilson,grace.wilson222@company.com,Server_C,1365,33,Can you help me reset my password?,random,positive,4382,medium,new,447,medium,intermediate,3,1,19,technical
223,Xavier_Gonzalez_0223,Xavier,Gonzalez,xavier.gonzalez223@sample.co,Any,520,20,I need assistance with billing,random,negative,68827,low,premium,81,medium,beginner,5,1,7,technical
224,Ellis_Davis_0224,Ellis,Davis,ellis.davis224@gmail.com,Server_A,1113,36,My account is not working properly,medium,neutral,59882,low,premium,259,complex,intermediate,3,3,40,support
225,Tina_Hill_0225,Tina,Hill,tina.hill225@client.biz,Server_A,860,36,I need training on how to use this,medium,negative,73666,low,new,590,simple,beginner,3,2,35,technical
226,Mia_Lopez_0226,Mia,Lopez,mia.lopez226@gmail.com,Server_A,1211,41,I need help with integration,slow,random,22524,high,new,43,medium,intermediate,3,1,13,information
227,Sage_Gonzalez_0227,Sage,Gonzalez,sage.gonzalez227@hotmail.com,Server_B,996,43,I need assistance with billing,medium,positive,51363,high,returning,275,medium,advanced,5,3,10,support
228,Quinn_Harris_0228,Quinn,Harris,quinn.harris228@demo.io,Server_A,1627,10,Could you explain how this feature works?,random,random,68378,medium,new,430,complex,beginner,2,1,54,purchase
229,Peter_Hernandez_0229,Peter,Hernandez,peter.hernandez229@client.biz,Server_C,850,19,Can you check my account status?,random,neutral,51987,low,premium,37,complex,beginner,5,1,16,support
230,Indigo_Smith_0230,Indigo,Smith,indigo.smith230@client.biz,Server_B,416,34,I want to upgrade my plan,random,negative,20406,medium,premium,421,simple,advanced,2,3,52,technical
231,Jack_Jackson_0231,Jack,Jackson,jack.jackson231@sample.co,Any,376,10,I need help with configuration,random,random,25317,low,new,373,medium,intermediate,5,3,42,support
232,Bob_Scott_0232,Bob,Scott,bob.scott232@outlook.com,Server_B,537,40,There's a bug in the application,random,negative,84352,high,returning,579,medium,beginner,3,1,31,technical
233,Xavier_Nguyen_0233,Xavier,Nguyen,xavier.nguyen233@outlook.com,Server_A,1409,39,I need assistance with billing,slow,neutral,82669,high,premium,208,complex,intermediate,5,1,17,complaint
234,Morgan_Perez_0234,Morgan,Perez,morgan.perez234@example.org,Server_A,319,25,I want to upgrade my plan,random,neutral,17829,medium,premium,324,medium,advanced,5,3,51,information
235,Charlie_Johnson_0235,Charlie,Johnson,charlie.johnson235@gmail.com,Server_B,505,22,I need help with integration,slow,random,26137,medium,new,79,medium,intermediate,3,2,25,purchase
236,Victor_Harris_0236,Victor,Harris,victor.harris236@company.com,Server_B,912,39,There's an error in my order,slow,neutral,24671,medium,new,41,medium,beginner,5,3,24,purchase
237,Phoenix_Sanchez_0237,Phoenix,Sanchez,phoenix.sanchez237@hotmail.com,Server_A,952,5,My account is not working properly,medium,negative,74517,high,returning,101,simple,advanced,2,3,47,purchase
238,Drew_Hernandez_0238,Drew,Hernandez,drew.hernandez238@sample.co,Server_C,1773,18,I have a complaint about the service,random,negative,13848,low,returning,569,simple,beginner,4,3,57,purchase
239,Sage_Jackson_0239,Sage,Jackson,sage.jackson239@test.net,Server_C,769,24,The system is running slowly,random,random,22867,medium,new,149,complex,advanced,4,1,13,technical
240,Jesse_Anderson_0240,Jesse,Anderson,jesse.anderson240@sample.co,Server_A,202,11,I'm experiencing problems with login,random,random,33630,high,new,305,simple,beginner,5,2,57,information
241,Nico_Walker_0241,Nico,Walker,nico.walker241@outlook.com,Server_A,704,16,I'm experiencing problems with login,random,random,72935,medium,new,461,medium,intermediate,3,1,43,support
242,Ivy_Lee_0242,Ivy,Lee,ivy.lee242@client.biz,Server_B,99,35,I'm experiencing problems with login,random,neutral,26547,high,premium,168,medium,beginner,2,2,34,support
243,Quinn_Nguyen_0243,Quinn,Nguyen,quinn.nguyen243@gmail.com,Server_C,1694,46,I need training on how to use this,slow,positive,11531,high,premium,477,complex,intermediate,4,3,38,information
244,Wendy_Wilson_0244,Wendy,Wilson,wendy.wilson244@demo.io,Any,1410,42,I'm experiencing problems with login,quick,negative,54266,low,new,149,simple,advanced,5,3,39,purchase
245,Frank_Jones_0245,Frank,Jones,frank.jones245@gmail.com,Server_B,1463,35,Can you provide more information?,random,positive,11730,high,premium,265,medium,advanced,2,3,28,complaint
246,Sage_Hill_0246,Sage,Hill,sage.hill246@test.net,Server_B,69,30,"Hello, I need help with my account",random,random,53006,medium,new,403,medium,beginner,2,1,10,complaint
